Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Stephania,2018-03-18 00:52:10,00:21:45,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 1: 48 horas (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,Not latest view,BR (Brazil)
Stephania,2018-03-17 17:52:08,00:58:46,,Black Mirror: Temporada 3: Engenharia reversa (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:59:03,00:59:03,BR (Brazil)
Stephania,2018-03-17 02:12:42,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: Halloween (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,Not latest view,BR (Brazil)
Stephania,2018-03-17 01:50:31,00:21:41,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: O abutre (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:41,Not latest view,BR (Brazil)
Stephania,2018-03-17 01:28:44,00:21:35,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: Novo relacionamento (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:37,Not latest view,BR (Brazil)
Stephania,2018-03-17 01:06:46,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: No limbo (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,Not latest view,BR (Brazil)
Stephania,2018-03-17 00:42:04,00:21:03,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 1: Bem acompanhado (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:03,Not latest view,BR (Brazil)
Stephania,2018-03-17 00:18:02,00:22:51,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 1: Piloto (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:51,Not latest view,BR (Brazil)
Stephania,2018-03-16 02:00:08,00:57:37,Autoplayed: user action: None; ,River: Temporada 1: Final - episódio 6 (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:41,00:57:41,BR (Brazil)
Stephania,2018-03-16 01:59:09,00:00:53,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 5 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:01,00:57:01,BR (Brazil)
Stephania,2018-03-15 02:20:49,00:56:04,Autoplayed: user action: None; ,River: Temporada 1: Episódio 5 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:08,Not latest view,BR (Brazil)
Stephania,2018-03-15 02:19:47,00:00:51,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 4 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:03,00:57:03,BR (Brazil)
Stephania,2018-03-14 01:46:33,00:56:05,Autoplayed: user action: None; ,River: Temporada 1: Episódio 4 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:13,Not latest view,BR (Brazil)
Stephania,2018-03-14 01:35:09,00:11:17,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 3 (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:57,00:57:57,BR (Brazil)
Stephania,2018-03-13 21:59:30,00:46:37,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 3 (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:46:41,Not latest view,BR (Brazil)
Stephania,2018-03-13 21:05:05,00:54:21,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:21,00:54:21,BR (Brazil)
Stephania,2018-03-12 21:23:01,00:57:40,Autoplayed: user action: Unspecified; ,River: Temporada 1: Episódio 1 (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:40,00:57:40,BR (Brazil)
Stephania,2018-03-12 00:30:35,01:07:43,,Black Mirror: Temporada 4: Black Museum (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:07:43,01:07:43,BR (Brazil)
Stephania,2018-03-11 23:59:14,00:24:11,,FullMetal Alchemist,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:37:37,00:37:37,BR (Brazil)
Stephania,2018-03-11 16:08:23,00:45:48,Autoplayed: user action: Unspecified; ,The Investigator: A British Crime Story: Temporada 1: Episódio 4 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:48,00:45:48,BR (Brazil)
Stephania,2018-03-11 03:32:08,00:44:59,Autoplayed: user action: None; ,The Investigator: A British Crime Story: Temporada 1: Episódio 3 (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:21,00:45:21,BR (Brazil)
Stephania,2018-03-11 02:35:41,00:45:13,Autoplayed: user action: Unspecified; ,The Investigator: A British Crime Story: Temporada 1: Episódio 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:37,00:45:37,BR (Brazil)
Stephania,2018-03-11 01:50:13,00:45:18,Autoplayed: user action: Unspecified; ,The Investigator: A British Crime Story: Temporada 1: Episódio 1 (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:18,00:45:18,BR (Brazil)
Stephania,2018-03-11 00:46:49,00:53:36,Autoplayed: user action: Unspecified; ,The Confession Tapes: Temporada 1: Rio abaixo (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:53:44,00:53:44,BR (Brazil)
Stephania,2018-03-11 00:37:49,00:08:55,Autoplayed: user action: None; ,The Confession Tapes: Temporada 1: Assassinatos do Dia do Trabalho (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:39,00:41:39,BR (Brazil)
Stephania,2018-03-10 18:22:35,00:04:14,Autoplayed: user action: Unspecified; ,The Confession Tapes: Temporada 1: Assassinatos do Dia do Trabalho (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:32:44,Not latest view,BR (Brazil)
Stephania,2018-03-09 01:59:47,00:28:25,,The Labor Day Murders,,Chrome PC (Cadmium),00:28:31,Not latest view,ZZ (Unknown Region)
Stephania,2018-03-09 01:54:42,00:04:04,,The Confession Tapes: Temporada 1: Entre as ruas 8 e H (Episódio 5),,Chrome PC (Cadmium),00:43:15,00:43:15,BR (Brazil)
Stephania,2018-03-08 22:01:23,00:38:44,,The Confession Tapes: Temporada 1: Entre as ruas 8 e H (Episódio 5),,Chrome PC (Cadmium),00:39:11,Not latest view,BR (Brazil)
Stephania,2018-03-08 21:59:41,00:00:14,,The Confession Tapes: Temporada 1: Entre as ruas 8 e H (Episódio 5),,Chrome PC (Cadmium),00:00:27,Not latest view,BR (Brazil)
Stephania,2018-03-08 03:14:32,00:00:09,Autoplayed: user action: None; ,The Confession Tapes: Temporada 1: Entre as ruas 8 e H (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:13,Not latest view,BR (Brazil)
Stephania,2018-03-08 02:25:39,00:48:49,Autoplayed: user action: None; ,The Confession Tapes: Temporada 1: Julgamento por incêndio (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:48:55,00:48:55,BR (Brazil)
Stephania,2018-03-08 01:40:32,00:45:03,Autoplayed: user action: Unspecified; ,The Confession Tapes: Temporada 1: Desculpas em público (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:03,00:45:03,BR (Brazil)
Stephania,2018-03-06 22:44:22,00:00:06,Autoplayed: user action: None; ,The Confession Tapes: Temporada 1: Desculpas em público (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:10,Not latest view,BR (Brazil)
Stephania,2018-03-06 21:59:12,00:45:07,Autoplayed: user action: None; ,The Confession Tapes: Temporada 1: O leste verdadeiro - parte 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:11,00:45:11,BR (Brazil)
Stephania,2018-03-06 21:43:49,00:13:01,Autoplayed: user action: Unspecified; ,The Confession Tapes: Temporada 1: O leste verdadeiro - parte 1 (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:46,00:41:46,BR (Brazil)
Stephania,2018-03-06 02:33:15,00:28:47,Autoplayed: user action: Unspecified; ,The Confession Tapes: Temporada 1: O leste verdadeiro - parte 1 (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:28:47,Not latest view,BR (Brazil)
Stephania,2018-03-06 02:08:21,00:14:31,Autoplayed: user action: Unspecified; ,"Jack Taylor: Temporada 1: Uma vez policial, sempre policial (Episódio 1)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:14:31,00:14:31,BR (Brazil)
Stephania,2018-03-05 01:51:11,01:04:49,Autoplayed: user action: None; ,American Crime Story: Temporada 1: O veredito (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:04:49,01:04:49,BR (Brazil)
Stephania,2018-03-05 01:02:09,00:48:59,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: Bênção dos céus (Episódio 9),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:48:59,00:48:59,BR (Brazil)
Stephania,2018-03-04 21:54:47,00:41:28,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: Um júri na cadeia (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:28,00:41:28,BR (Brazil)
Stephania,2018-03-04 21:12:40,00:42:04,Autoplayed: user action: None; ,American Crime Story: Temporada 1: Teorias da conspiração (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:04,00:42:04,BR (Brazil)
Stephania,2018-03-04 20:22:38,00:49:58,Autoplayed: user action: Unspecified; ,"American Crime Story: Temporada 1: Marcia, Marcia, Marcia (Episódio 6)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:49:58,00:49:58,BR (Brazil)
Stephania,2018-03-04 01:25:39,00:51:50,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: A questão racial (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:51:50,00:51:50,BR (Brazil)
Stephania,2018-03-04 00:04:54,00:53:33,,American Crime Story: Temporada 1: 100% inocente (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:53:33,00:53:33,BR (Brazil)
Stephania,2018-03-03 23:14:52,00:42:43,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: O time dos sonhos (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:43,00:42:43,BR (Brazil)
Stephania,2018-03-03 22:34:19,00:40:24,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: A fuga (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:40:24,00:40:24,BR (Brazil)
Stephania,2018-03-03 18:14:00,00:57:09,Autoplayed: user action: Unspecified; ,American Crime Story: Temporada 1: Das cinzas da tragédia (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:09,Not latest view,BR (Brazil)
Stephania,2018-03-02 22:18:35,00:41:56,Autoplayed: user action: Unspecified; ,Manhunt: Unabomber: O julgamento (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:58,00:41:58,BR (Brazil)
Stephania,2018-03-02 00:20:23,00:00:02,Autoplayed: user action: None; ,Manhunt: Unabomber: O julgamento (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:14,Not latest view,BR (Brazil)
Stephania,2018-03-01 23:39:07,00:41:15,Autoplayed: user action: None; ,Manhunt: Unabomber: Lincoln (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:27,00:41:27,BR (Brazil)
Stephania,2018-03-01 22:56:58,00:42:05,Autoplayed: user action: None; ,Manhunt: Unabomber: Ted (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:17,00:42:17,BR (Brazil)
Stephania,2018-03-01 22:14:02,00:42:01,Autoplayed: user action: Unspecified; ,Manhunt: Unabomber: A cabana (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:01,00:42:01,BR (Brazil)
Stephania,2018-03-01 00:18:07,00:00:04,Autoplayed: user action: None; ,Manhunt: Unabomber: A cabana (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:12,Not latest view,BR (Brazil)
Stephania,2018-02-28 23:36:38,00:41:27,Autoplayed: user action: None; ,Manhunt: Unabomber: Publicar ou perecer (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:39,00:41:39,BR (Brazil)
Stephania,2018-02-28 22:54:41,00:41:50,Autoplayed: user action: Unspecified; ,Manhunt: Unabomber: Provas ilícitas (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:50,00:41:50,BR (Brazil)
Stephania,2018-02-28 01:29:20,00:00:05,Autoplayed: user action: None; ,Manhunt: Unabomber: Provas ilícitas (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:17,Not latest view,BR (Brazil)
Stephania,2018-02-28 00:47:32,00:41:43,Autoplayed: user action: None; ,Manhunt: Unabomber: Pura aqua (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:55,00:41:55,BR (Brazil)
Stephania,2018-02-27 23:36:42,01:06:48,Autoplayed: user action: Unspecified; ,Manhunt: Unabomber: Força-tarefa UNABOM (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:16,00:42:16,BR (Brazil)
Stephania,2018-02-21 01:49:41,00:00:03,Autoplayed: user action: None; ,Gossip Girl: Temporada 1: Piloto (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:03,00:00:03,BR (Brazil)
Stephania,2018-02-21 01:03:57,00:42:05,,Mentes Criminosas: Temporada 12: Episódio 22 (Episódio 22),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:43:05,00:43:05,BR (Brazil)
Stephania,2018-02-21 00:24:32,00:39:24,Autoplayed: user action: None; ,Mentes Criminosas: Temporada 12: Episódio 21 (Episódio 21),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:40:20,00:40:20,BR (Brazil)
Stephania,2018-02-20 23:40:02,00:40:36,,Mentes Criminosas: Temporada 12: Episódio 20 (Episódio 20),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:14,00:41:14,BR (Brazil)
Stephania,2018-02-20 22:51:13,00:40:09,Autoplayed: user action: Unspecified; ,Mentes Criminosas: Temporada 12: Episódio 19 (Episódio 19),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:41:26,00:41:26,BR (Brazil)
Stephania,2018-02-20 22:07:51,00:43:09,Autoplayed: user action: None; ,Mentes Criminosas: Temporada 12: Episódio 18 (Episódio 18),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:43:09,00:43:09,BR (Brazil)
Stephania,2018-02-20 21:28:36,00:34:26,Autoplayed: user action: Unspecified; ,Mentes Criminosas: Temporada 12: Episódio 17 (Episódio 17),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:40:49,00:40:49,BR (Brazil)
Stephania,2018-02-20 02:13:50,00:05:37,Autoplayed: user action: None; ,Mentes Criminosas: Temporada 12: Episódio 17 (Episódio 17),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:06:23,Not latest view,BR (Brazil)
Stephania,2018-02-20 01:31:53,00:41:53,,Mentes Criminosas: Temporada 12: Episódio 16 (Episódio 16),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:24,00:42:24,BR (Brazil)
Stephania,2018-02-20 00:49:20,00:42:17,Autoplayed: user action: Unspecified; ,Mentes Criminosas: Temporada 12: Episódio 15 (Episódio 15),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:42:17,00:42:17,BR (Brazil)
Stephania,2018-02-19 02:39:03,00:00:02,,Mentes Criminosas: Temporada 12: Episódio 15 (Episódio 15),,Chrome PC (Cadmium),00:00:26,Not latest view,BR (Brazil)
Stephania,2018-02-19 01:57:09,00:41:34,,Mentes Criminosas: Temporada 12: Episódio 14 (Episódio 14),,Chrome PC (Cadmium),00:41:57,00:41:57,BR (Brazil)
Stephania,2018-02-19 00:55:17,00:41:42,,Mentes Criminosas: Temporada 12: Episódio 13 (Episódio 13),,Chrome PC (Cadmium),00:42:05,00:42:05,BR (Brazil)
Stephania,2018-02-19 00:12:42,00:40:06,,Mentes Criminosas: Temporada 12: Episódio 12 (Episódio 12),,Chrome PC (Cadmium),00:40:27,00:40:27,BR (Brazil)
Stephania,2018-02-18 15:42:24,00:42:22,,Mentes Criminosas: Temporada 12: Episódio 11 (Episódio 11),,Chrome PC (Cadmium),00:42:45,00:42:45,BR (Brazil)
Stephania,2018-02-18 14:58:31,00:40:06,,Mentes Criminosas: Temporada 12: Episódio 10 (Episódio 10),,Chrome PC (Cadmium),00:40:24,00:40:24,BR (Brazil)
Stephania,2018-02-18 00:21:29,00:41:20,,Mentes Criminosas: Temporada 12: Episódio 9 (Episódio 9),,Chrome PC (Cadmium),00:41:42,00:41:42,BR (Brazil)
Stephania,2018-02-17 22:48:09,00:40:19,,Mentes Criminosas: Temporada 12: Episódio 8 (Episódio 8),,Chrome PC (Cadmium),00:40:40,00:40:40,BR (Brazil)
Stephania,2018-02-17 22:05:12,00:42:53,,Mentes Criminosas: Temporada 12: Episódio 7 (Episódio 7),,Chrome PC (Cadmium),00:42:53,00:42:53,BR (Brazil)
Stephania,2018-02-17 21:31:25,00:33:43,,Mentes Criminosas: Temporada 12: Episódio 6 (Episódio 6),,Chrome PC (Cadmium),00:34:05,00:34:05,BR (Brazil)
Stephania,2018-02-17 21:29:59,00:01:10,,Mentes Criminosas: Temporada 12: Episódio 5 (Episódio 5),,Chrome PC (Cadmium),00:01:10,00:01:10,BR (Brazil)
Stephania,2018-02-17 16:19:14,00:42:29,,Mentes Criminosas: Temporada 12: Episódio 4 (Episódio 4),,Chrome PC (Cadmium),00:42:53,00:42:53,BR (Brazil)
Stephania,2018-02-17 15:33:19,00:39:42,,Mentes Criminosas: Temporada 12: Episódio 3 (Episódio 3),,Chrome PC (Cadmium),00:40:03,00:40:03,BR (Brazil)
Stephania,2018-02-17 15:26:21,00:05:48,,Mentes Criminosas: Temporada 12: Episódio 2 (Episódio 2),,Chrome PC (Cadmium),00:06:06,00:06:06,BR (Brazil)
Stephania,2018-02-16 00:12:14,00:42:47,,Mentes Criminosas: Temporada 12: Episódio 1 (Episódio 1),,Chrome PC (Cadmium),00:43:01,00:43:01,BR (Brazil)
Stephania,2018-02-15 22:42:16,00:00:27,,13 Reasons Why: Tentando Entender os Porquês,,Chrome PC (Cadmium),00:00:27,00:00:27,BR (Brazil)
Stephania,2018-02-15 21:44:28,00:57:45,,"13 Reasons Why: Temporada 1: Fita 7, Lado A (Episódio 13)",,Chrome PC (Cadmium),00:57:55,00:57:55,BR (Brazil)
Stephania,2018-02-15 21:43:12,00:00:02,,Re:Mind: Temporada 1: Episódio 1 (Episódio 1),,Chrome PC (Cadmium),00:00:02,00:00:02,BR (Brazil)
Stephania,2018-02-15 01:34:24,00:59:26,,"13 Reasons Why: Temporada 1: Fita 6, Lado B (Episódio 12)",,Chrome PC (Cadmium),00:59:43,00:59:43,BR (Brazil)
Stephania,2018-02-15 00:59:12,00:24:58,,"13 Reasons Why: Temporada 1: Fita 6, Lado A (Episódio 11)",,Chrome PC (Cadmium),00:52:20,00:52:20,BR (Brazil)
Stephania,2018-02-14 23:48:37,00:27:05,,"13 Reasons Why: Temporada 1: Fita 6, Lado A (Episódio 11)",,Chrome PC (Cadmium),00:27:22,Not latest view,BR (Brazil)
Stephania,2018-02-14 22:59:08,00:47:29,,"13 Reasons Why: Temporada 1: Fita 5, Lado B (Episódio 10)",,Chrome PC (Cadmium),00:47:44,00:47:44,BR (Brazil)
Stephania,2018-02-14 22:01:35,00:53:44,,"13 Reasons Why: Temporada 1: Fita 5, Lado A (Episódio 9)",,Chrome PC (Cadmium),00:56:41,00:56:41,BR (Brazil)
Stephania,2018-02-09 00:41:44,00:00:03,Autoplayed: user action: None; ,"13 Reasons Why: Temporada 1: Fita 5, Lado A (Episódio 9)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:59,Not latest view,BR (Brazil)
Stephania,2018-02-09 00:24:22,00:02:53,Autoplayed: user action: None; ,"13 Reasons Why: Temporada 1: Fita 5, Lado A (Episódio 9)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:57,Not latest view,BR (Brazil)
Stephania,2018-02-08 23:30:56,00:51:51,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 4, Lado B (Episódio 8)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:51:55,00:51:55,BR (Brazil)
Stephania,2018-02-08 22:39:16,00:51:37,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 4, Lado A (Episódio 7)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:51:37,00:51:37,BR (Brazil)
Stephania,2018-02-08 22:38:30,00:00:12,,Altered Carbon: Temporada 1: Fuga do passado (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:12,00:00:12,BR (Brazil)
Stephania,2018-02-05 00:15:47,01:27:53,,Sherlock: Temporada 2: Os cães de Baskerville (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:27:53,01:27:53,BR (Brazil)
Stephania,2018-02-05 00:14:59,00:00:11,Autoplayed: user action: None; ,Sherlock: Temporada 2: Os cães de Baskerville (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:15,Not latest view,BR (Brazil)
Stephania,2018-02-04 22:46:01,01:28:30,Autoplayed: user action: Unspecified; ,Sherlock: Temporada 2: Um escândalo em Belgrávia (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:29:22,01:29:22,BR (Brazil)
Stephania,2018-02-04 22:41:22,00:00:53,Autoplayed: user action: Unspecified; ,Sherlock: Temporada 2: Um escândalo em Belgrávia (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:53,Not latest view,BR (Brazil)
Stephania,2018-02-03 23:48:42,01:51:28,,Bright,,LG LG 2017 MStar M2R Standard DTV Smart TV,01:51:28,01:51:28,BR (Brazil)
Stephania,2018-02-03 23:47:03,00:00:04,Autoplayed: user action: None; ,Bright,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:04,Not latest view,BR (Brazil)
Stephania,2018-02-03 23:44:13,00:00:01,Autoplayed: user action: None; ,Vende-se Esta Casa,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:01,00:00:01,BR (Brazil)
Stephania,2018-02-01 22:31:56,01:29:12,Autoplayed: user action: Unspecified; ,Sherlock: Temporada 1: O grande jogo (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:29:12,01:29:12,BR (Brazil)
Stephania,2018-01-31 23:54:32,00:00:09,Autoplayed: user action: None; ,Sherlock: Temporada 1: O grande jogo (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:13,Not latest view,BR (Brazil)
Stephania,2018-01-31 22:18:23,01:29:11,Autoplayed: user action: Unspecified; ,Sherlock: Temporada 1: O banqueiro cego (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:28:16,01:28:16,BR (Brazil)
Stephania,2018-01-30 23:38:41,00:49:51,Autoplayed: user action: None; ,"13 Reasons Why: Temporada 1: Fita 3, Lado B (Episódio 6)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:49:55,00:49:55,BR (Brazil)
Stephania,2018-01-30 22:42:06,00:56:32,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 3, Lado A (Episódio 5)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:41,00:56:41,BR (Brazil)
Stephania,2018-01-30 21:35:02,00:54:58,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 2, Lado B (Episódio 4)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:11,00:55:11,BR (Brazil)
Stephania,2018-01-30 20:39:50,00:55:07,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 2, Lado A (Episódio 3)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:07,00:55:07,BR (Brazil)
Stephania,2018-01-30 01:43:51,00:00:03,Autoplayed: user action: None; ,"13 Reasons Why: Temporada 1: Fita 2, Lado A (Episódio 3)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:07,Not latest view,BR (Brazil)
Stephania,2018-01-30 00:54:21,00:49:26,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 1, Lado B (Episódio 2)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:49:41,00:49:41,BR (Brazil)
Stephania,2018-01-30 00:01:46,00:50:58,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 1, Lado A (Episódio 1)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:50:58,00:50:58,BR (Brazil)
Stephania,2018-01-29 22:42:28,00:48:41,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 10 (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:50:08,00:50:08,BR (Brazil)
Stephania,2018-01-29 21:23:29,00:45:33,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 9 (Episódio 9),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:37,00:45:37,BR (Brazil)
Stephania,2018-01-29 20:33:40,00:49:46,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:51:12,00:51:12,BR (Brazil)
Stephania,2018-01-28 16:13:57,00:48:05,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 7 (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:50:15,00:50:15,BR (Brazil)
Stephania,2018-01-28 16:12:30,00:01:15,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 7 (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:37,Not latest view,BR (Brazil)
Stephania,2018-01-27 16:03:11,00:31:42,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 6 (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:31:46,00:31:46,BR (Brazil)
Stephania,2018-01-27 15:22:06,00:38:11,,MINDHUNTER: Temporada 1: Episódio 5 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:39:36,00:39:36,BR (Brazil)
Stephania,2018-01-26 23:55:59,00:00:05,Autoplayed: user action: None; ,MINDHUNTER: Temporada 1: Episódio 5 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:09,Not latest view,BR (Brazil)
Stephania,2018-01-26 22:40:08,00:51:27,Autoplayed: user action: Unspecified; ,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:51:27,00:51:27,BR (Brazil)
Stephania,2018-01-18 20:08:07,00:00:08,Autoplayed: user action: None; ,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:12,Not latest view,BR (Brazil)
